,0,1,2,3,4
31,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.5,0.5,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.0002, 'dropout': 0.6, 'embed_dim': 50, 'gamma': 0.5, 'alpha': 1.9, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 2, 'conv_nodes': 32, 'conv_stride': 3, 'embedding_dim': 50, 'dense_out': 128}",No
32,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.7985275833647654,0.8063172006485684,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 128, 'learning_rate': 0.002, 'dropout': 0.8, 'embed_dim': 50, 'gamma': 1.5, 'alpha': 1.0, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 8, 'conv_layers': 3, 'conv_nodes': 16, 'conv_stride': 5, 'embedding_dim': 10, 'dense_out': 32}",No
33,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.8465871785200396,0.8374185892732593,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 0.0002, 'dropout': 0.7, 'embed_dim': 50, 'gamma': 2.5, 'alpha': 1.3, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 12, 'conv_layers': 3, 'conv_nodes': 32, 'conv_stride': 8, 'embedding_dim': 10, 'dense_out': 32}",No
34,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.8621041308690611,0.8345290179986775,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 0.0002, 'dropout': 0.6, 'embed_dim': 50, 'gamma': 2.5, 'alpha': 0.5, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 3, 'conv_nodes': 16, 'conv_stride': 3, 'embedding_dim': 20, 'dense_out': 32}",Yes
35,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.845822332117961,0.8602860584979664,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 0.002, 'dropout': 0.6, 'embed_dim': 50, 'gamma': 0.5, 'alpha': 1.7, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 3, 'conv_nodes': 64, 'conv_stride': 5, 'embedding_dim': 10, 'dense_out': 32}",No
36,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.7826299540393669,0.7628513455981594,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.002, 'dropout': 0.9, 'embed_dim': 50, 'gamma': 1, 'alpha': 2.5, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 3, 'conv_nodes': 32, 'conv_stride': 3, 'embedding_dim': 50, 'dense_out': 128}",No
37,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.7514947683109119,0.7383533972843465,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.0002, 'dropout': 0.6, 'embed_dim': 50, 'gamma': 2.5, 'alpha': 1.3, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 3, 'conv_nodes': 32, 'conv_stride': 8, 'embedding_dim': 20, 'dense_out': 128}",No
38,"[313, 231, 25, 15, 407, 120, 460, 319, 88, 129]",0.7875543075869968,0.7749712401605116,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.0002, 'dropout': 0.7, 'embed_dim': 50, 'gamma': 3, 'alpha': 2.3, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 12, 'conv_layers': 4, 'conv_nodes': 32, 'conv_stride': 5, 'embedding_dim': 50, 'dense_out': 32}",No
39,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.5,0.5,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.0002, 'dropout': 0.7, 'embed_dim': 50, 'gamma': 0.5, 'alpha': 1.7, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 8, 'conv_layers': 3, 'conv_nodes': 64, 'conv_stride': 8, 'embedding_dim': 20, 'dense_out': 64}",No
40,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.7850572063199363,0.7956828537007345,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 0.002, 'dropout': 0.8, 'embed_dim': 50, 'gamma': 3, 'alpha': 1.1, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 8, 'conv_layers': 2, 'conv_nodes': 32, 'conv_stride': 3, 'embedding_dim': 20, 'dense_out': 32}",No
41,"[313, 231, 25, 15, 407, 120, 460, 319, 88, 129]",0.8544242348043529,0.8395019792204499,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 2e-05, 'dropout': 0.7, 'embed_dim': 50, 'gamma': 3, 'alpha': 2.3, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 3, 'conv_nodes': 16, 'conv_stride': 5, 'embedding_dim': 20, 'dense_out': 128}",No
42,"[306, 71, 440, 101, 110, 178, 287, 75, 369, 421]",0.8600435857675706,0.836974736632336,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 0.0002, 'dropout': 0.7, 'embed_dim': 50, 'gamma': 2.5, 'alpha': 2.1, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 0, 'OUT_CNN': 0, 'lstm_nodes': 12, 'conv_layers': 3, 'conv_nodes': 32, 'conv_stride': 5, 'embedding_dim': 10, 'dense_out': 64}",No
43,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.7668161434977578,0.7596537949400799,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 64, 'learning_rate': 0.0002, 'dropout': 0.6, 'embed_dim': 50, 'gamma': 3, 'alpha': 1.0, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 12, 'conv_layers': 3, 'conv_nodes': 16, 'conv_stride': 8, 'embedding_dim': 50, 'dense_out': 32}",No
44,"[313, 231, 25, 15, 407, 120, 460, 319, 88, 129]",0.8327535867454563,0.8402311657019665,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 32, 'learning_rate': 2e-05, 'dropout': 0.8, 'embed_dim': 50, 'gamma': 0.5, 'alpha': 0.5, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 0, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 2, 'conv_nodes': 32, 'conv_stride': 3, 'embedding_dim': 20, 'dense_out': 32}",No
45,"[421, 276, 512, 267, 32, 135, 221, 96, 83]",0.8392914518810333,0.81731387628287,"{'data_path': './data/', 'year_start': '14', 'year_end': '19', 'dataset': 'community_area', 'train_bool': 1, 'NAME': 'temp', 'version': 'v1', 'epochs': 50, 'batchsize': 128, 'learning_rate': 0.002, 'dropout': 0.9, 'embed_dim': 50, 'gamma': 1.5, 'alpha': 2.1, 'prob_duplicate': 0.0, 'start': 100, 'end': 115, 'device': 'cpu:0', 'BOOL_LSTM': 1, 'BOOL_CNN': 1, 'OUT_CNN': 0, 'lstm_nodes': 16, 'conv_layers': 4, 'conv_nodes': 32, 'conv_stride': 8, 'embedding_dim': 20, 'dense_out': 64}",No
